FOODCODE	DESCRIPTION_f
27540350	Turkey_submarine_sandwich_with_cheese_lettuce_tomato_and_spread
27540360	Turkey_and_bacon_submarine_sandwich_with_lettuce_tomato_and_spread
27540361	Turkey_and_bacon_submarine_sandwich_with_cheese_lettuce_tomato_and_spread
27541000	Turkey_ham_and_roast_beef_club_sandwich_with_lettuce_tomato_and_spread
27541001	Turkey_ham_and_roast_beef_club_sandwich_with_cheese_lettuce_tomato_and_spread
27545000	Turkey_or_chicken_burger_plain_on_bun_from_fast_food__restaurant
27545010	Turkey_or_chicken_burger_with_condiments_on_bun_from_fast_food__restaurant
27545100	Turkey_or_chicken_burger_plain_on_white_bun
27545110	Turkey_or_chicken_burger_plain_on_wheat_bun
27545200	Turkey_or_chicken_burger_with_condiments_on_white_bun
27545210	Turkey_or_chicken_burger_with_condiments_on_wheat_bun
27545220	Turkey_or_chicken_burger_with_condiments_on_whole_wheat_bun
27550000	Fish_sandwich_on_bun_with_spread
27550100	Fish_sandwich_on_bun_with_cheese_and_spread
27550110	Crab_cake_sandwich_on_bun
27550510	Sardine_sandwich_with_lettuce_and_spread
27550710	Tuna_salad_sandwich_with_lettuce
27550720	Tuna_salad_sandwich
27550730	Tuna_melt_sandwich
27550750	Tuna_salad_submarine_sandwich_with_lettuce_and_tomato
27550751	Tuna_salad_submarine_sandwich_with_cheese_lettuce_and_tomato
27560000	Luncheon_meat_sandwich_NFS_with_spread
27560110	Bologna_sandwich_with_spread
27560120	Bologna_and_cheese_sandwich_with_spread
27560300	Corn_dog_frankfurter_or_hot_dog_with_cornbread_coating
27560350	Pig_in_a_blanket_frankfurter_or_hot_dog_wrapped_in_dough
27560410	Puerto_Rican_sandwich
27560500	Pepperoni_and_salami_submarine_sandwich_with_lettuce_tomato_and_spread
27560510	Salami_sandwich_with_spread
27560650	Sausage_on_biscuit
27560660	Sausage_griddle_cake_sandwich
27560670	Sausage_and_cheese_on_English_muffin
27560705	Sausage_balls_made_with_biscuit_mix_and_cheese
27560710	Sausage_sandwich
27560720	Sausage_and_spaghetti_sauce_sandwich
27560910	Cold_cut_sumarine_sandwich_with_cheese_lettuce_tomato_and_spread
27563010	Meat_spread_or_potted_meat_sandwich
27564000	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_white_bun
27564001	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_wheat_bun
27564002	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_whole_wheat_bun
27564003	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_whole_grain_white_bun
27564004	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_multigrain_bun
27564010	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_white_bread
27564020	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_wheat_bread
27564030	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_whole_wheat_bread
27564040	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_whole_grain_white_bread
27564050	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_multigrain_bread
27564060	Frankfurter_or_hot_dog_sandwich_beef_plain_on_white_bun
27564061	Frankfurter_or_hot_dog_sandwich_beef_plain_on_wheat_bun
27564062	Frankfurter_or_hot_dog_sandwich_beef_plain_on_whole_wheat_bun
27564063	Frankfurter_or_hot_dog_sandwich_beef_plain_on_whole_grain_white_bun
27564064	Frankfurter_or_hot_dog_sandwich_beef_plain_on_multigrain_bun
27564070	Frankfurter_or_hot_dog_sandwich_beef_plain_on_white_bread
27564080	Frankfurter_or_hot_dog_sandwich_beef_plain_on_wheat_bread
27564090	Frankfurter_or_hot_dog_sandwich_beef_plain_on_whole_wheat_bread
27564100	Frankfurter_or_hot_dog_sandwich_beef_plain_on_whole_grain_white_bread
27564110	Frankfurter_or_hot_dog_sandwich_beef_plain_on_multigrain_bread
27564120	Frankfurter_or_hot_dog_sandwich_beef_and_pork_plain_on_white_bun
27564121	Frankfurter_or_hot_dog_sandwich_beef_and_pork_plain_on_wheat_bun
27564122	Frankfurter_or_hot_dog_sandwich_beef_and_pork_plain_on_whole_wheat_bun
27564123	Frankfurter_or_hot_dog_sandwich_beef_and_pork_plain_on_whole_grain_white_bun
27564124	Frankfurter_or_hot_dog_sandwich_beef_and_pork_plain_on_multigrain_bun
27564130	Frankfurter_or_hot_dog_sandwich_beef_and_pork_plain_on_white_bread
27564140	Frankfurter_or_hot_dog_sandwich_beef_and_pork_plain_on_wheat_bread
27564150	Frankfurter_or_hot_dog_sandwich_beef_and_pork_plain_on_whole_wheat_bread
27564160	Frankfurter_or_hot_dog_sandwich_beef_and_pork_plain_on_whole_grain_white_bread
27564170	Frankfurter_or_hot_dog_sandwich_beef_and_pork_plain_on_multigrain_bread
27564180	Frankfurter_or_hot_dog_sandwich_meat_and_poultry_plain_on_white_bun
27564181	Frankfurter_or_hot_dog_sandwich_meat_and_poultry_plain_on_wheat_bun
27564182	Frankfurter_or_hot_dog_sandwich_meat_and_poultry_plain_on_whole_wheat_bun
27564183	Frankfurter_or_hot_dog_sandwich_meat_and_poultry_plain_on_whole_grain_white_bun
27564184	Frankfurter_or_hot_dog_sandwich_meat_and_poultry_plain_on_multigrain_bun
27564190	Frankfurter_or_hot_dog_sandwich_meat_and_poultry_plain_on_white_bread
27564200	Frankfurter_or_hot_dog_sandwich_meat_and_poultry_plain_on_wheat_bread
27564210	Frankfurter_or_hot_dog_sandwich_meat_and_poultry_plain_on_whole_wheat_bread
27564220	Frankfurter_or_hot_dog_sandwich_meat_and_poultry_plain_on_whole_grain_white_bread
27564230	Frankfurter_or_hot_dog_sandwich_meat_and_poultry_plain_on_multigrain_bread
27564240	Frankfurter_or_hot_dog_sandwich_chicken_and_or_turkey_plain_on_white_bun
27564241	Frankfurter_or_hot_dog_sandwich_chicken_and_or_turkey_plain_on_wheat_bun
27564242	Frankfurter_or_hot_dog_sandwich_chicken_and_or_turkey_plain_on_whole_wheat_bun
27564243	Frankfurter_or_hot_dog_sandwich_chicken_and_or_turkey_plain_on_whole_grain_white_bun
27564244	Frankfurter_or_hot_dog_sandwich_chicken_and_or_turkey_plain_on_multigrain_bun
27564250	Frankfurter_or_hot_dog_sandwich_chicken_and_or_turkey_plain_on_white_bread
27564260	Frankfurter_or_hot_dog_sandwich_chicken_and_or_turkey_plain_on_wheat_bread
27564270	Frankfurter_or_hot_dog_sandwich_chicken_and_or_turkey_plain_on_whole_wheat_bread
27564280	Frankfurter_or_hot_dog_sandwich_chicken_and_or_turkey_plain_on_whole_grain_white_bread
27564290	Frankfurter_or_hot_dog_sandwich_chicken_and_or_turkey_plain_on_multigrain_bread
27564300	Frankfurter_or_hot_dog_sandwich_reduced_fat_or_light_plain_on_white_bun
27564301	Frankfurter_or_hot_dog_sandwich_reduced_fat_or_light_plain_on_wheat_bun
27564302	Frankfurter_or_hot_dog_sandwich_reduced_fat_or_light_plain_on_whole_wheat_bun
27564303	Frankfurter_or_hot_dog_sandwich_reduced_fat_or_light_plain_on_whole_grain_white_bun
27564304	Frankfurter_or_hot_dog_sandwich_reduced_fat_or_light_plain_on_multigrain_bun
27564310	Frankfurter_or_hot_dog_sandwich_reduced_fat_or_light_plain_on_white_bread
27564320	Frankfurter_or_hot_dog_sandwich_reduced_fat_or_light_plain_on_wheat_bread
27564330	Frankfurter_or_hot_dog_sandwich_reduced_fat_or_light_plain_on_whole_wheat_bread
27564340	Frankfurter_or_hot_dog_sandwich_reduced_fat_or_light_plain_on_whole_grain_white_bread
27564350	Frankfurter_or_hot_dog_sandwich_reduced_fat_or_light_plain_on_multigrain_bread
27564360	Frankfurter_or_hot_dog_sandwich_fat_free_plain_on_white_bun
27564361	Frankfurter_or_hot_dog_sandwich_fat_free_plain_on_wheat_bun
27564362	Frankfurter_or_hot_dog_sandwich_fat_free_plain_on_whole_wheat_bun
27564363	Frankfurter_or_hot_dog_sandwich_fat_free_plain_on_whole_grain_white_bun
27564364	Frankfurter_or_hot_dog_sandwich_fat_free_plain_on_multigrain_bun
27564370	Frankfurter_or_hot_dog_sandwich_fat_free_plain_on_white_bread
27564380	Frankfurter_or_hot_dog_sandwich_fat_free_plain_on_wheat_bread
27564390	Frankfurter_or_hot_dog_sandwich_fat_free_plain_on_whole_wheat_bread
27564400	Frankfurter_or_hot_dog_sandwich_fat_free_plain_on_whole_grain_white_bread
27564410	Frankfurter_or_hot_dog_sandwich_fat_free_plain_on_multigrain_bread
27564420	Frankfurter_or_hot_dog_sandwich_meatless_plain_on_bun
27564430	Frankfurter_or_hot_dog_sandwich_meatless_plain_on_bread
27564440	Frankfurter_or_hot_dog_sandwich_with_chili_on_white_bun
27564441	Frankfurter_or_hot_dog_sandwich_with_chili_on_wheat_bun
27564442	Frankfurter_or_hot_dog_sandwich_with_chili_on_whole_wheat_bun
27564443	Frankfurter_or_hot_dog_sandwich_with_chili_on_whole_grain_white_bun
27564444	Frankfurter_or_hot_dog_sandwich_with_chili_on_multigrain_bun
27564450	Frankfurter_or_hot_dog_sandwich_with_chili_on_white_bread
27564460	Frankfurter_or_hot_dog_sandwich_with_chili_on_wheat_bread
27564470	Frankfurter_or_hot_dog_sandwich_with_chili_on_whole_wheat_bread
27564480	Frankfurter_or_hot_dog_sandwich_with_chili_on_whole_grain_white_bread
27564490	Frankfurter_or_hot_dog_sandwich_with_chili_on_multigrain_bread
27564500	Frankfurter_or_hot_dog_sandwich_with_meatless_chili_on_white_bun
27564501	Frankfurter_or_hot_dog_sandwich_with_meatless_chili_on_wheat_bun
27564502	Frankfurter_or_hot_dog_sandwich_with_meatless_chili_on_whole_wheat_bun
27564503	Frankfurter_or_hot_dog_sandwich_with_meatless_chili_on_whole_grain_white_bun
27564504	Frankfurter_or_hot_dog_sandwich_with_meatless_chili_on_multigrain_bun
27564510	Frankfurter_or_hot_dog_sandwich_with_meatless_chili_on_white_bread
27564520	Frankfurter_or_hot_dog_sandwich_with_meatless_chili_on_wheat_bread
27564530	Frankfurter_or_hot_dog_sandwich_with_meatless_chili_on_whole_wheat_bread
27564540	Frankfurter_or_hot_dog_sandwich_with_meatless_chili_on_whole_grain_white_bread
27564550	Frankfurter_or_hot_dog_sandwich_with_meatless_chili_on_multigrain_bread
27564560	Frankfurter_or_hot_dog_sandwich_meatless_on_bun_with_meatless_chili
27564570	Frankfurter_or_hot_dog_sandwich_meatless_on_bread_with_meatless_chili
27570310	Hors_d_oeuvres_with_spread
27601000	Beef_stew_baby_food_toddler
27610100	Beef_and_egg_noodles_baby_food_NS_as_to_strained_or_junior
27610110	Beef_and_egg_noodles_baby_food_strained
27610120	Beef_and_egg_noodles_baby_food_junior
27610710	Beef_with_vegetables_baby_food_strained
27610730	Beef_with_vegetables_baby_food_toddler
27640050	Chicken_and_rice_dinner_baby_food_strained
27640100	Chicken_noodle_dinner_baby_food_NS_as_to_strained_or_junior
27640110	Chicken_noodle_dinner_baby_food_strained
27640120	Chicken_noodle_dinner_baby_food_junior
27640810	Chicken_noodles_and_vegetables_baby_food_toddler
27641000	Chicken_stew_baby_food_toddler
27642100	Turkey_rice_and_vegetables_baby_food_NS_as_to_strained_or_junior
27642110	Turkey_rice_and_vegetables_baby_food_strained
27642120	Turkey_rice_and_vegetables_baby_food_junior
27642130	Turkey_rice_and_vegetables_baby_food_toddler
27644110	Chicken_soup_baby_food
28101000	Frozen_dinner_NFS
28110000	Beef_dinner_NFS_frozen_meal
28110150	Beef_with_vegetable_diet_frozen_meal
28110220	Sirloin_chopped_with_gravy_mashed_potatoes_vegetable_frozen_meal
28110250	Sirloin_tips_with_gravy_potatoes_vegetable_frozen_meal
28110270	Sirloin_beef_with_gravy_potatoes_vegetable_frozen_meal
28110300	Salisbury_steak_dinner_NFS_frozen_meal
28110310	Salisbury_steak_with_gravy_potatoes_vegetable_frozen_meal
28110330	Salisbury_steak_with_gravy_whipped_potatoes_vegetable_dessert_frozen_meal
28110340	Salisbury_steak_with_gravy_potatoes_vegetable_soup_or_macaroni_and_cheese_dessert_frozen_meal
28110350	Salisbury_steak_with_gravy_potatoes_vegetable_dessert_frozen_meal
28110370	Salisbury_steak_with_gravy_macaroni_and_cheese_vegetable_frozen_meal
28110380	Salisbury_steak_with_gravy_macaroni_and_cheese_frozen_meal
28110390	Salisbury_steak_potatoes_vegetable_dessert_diet_frozen_meal
28110510	Beef_sliced_with_gravy_potatoes_vegetable_frozen_meal
28110620	Beef_short_ribs_boneless_with_barbecue_sauce_potatoes_vegetable_frozen_meal
28110640	Meatballs_Swedish_in_sauce_with_noodles_frozen_meal
28110660	Meatballs_Swedish_in_gravy_with_noodles_diet_frozen_meal
28113110	Salisbury_steak_baked_with_tomato_sauce_vegetable_diet_frozen_meal
28113140	Beef_with_spaetzle_or_rice_vegetable_frozen_meal
28130000	Veal_dinner_NFS_frozen_meal
28133110	Veal_breaded_with_spaghetti_in_tomato_sauce_frozen_meal
28133340	Veal_parmigiana_with_vegetable_fettuccine_alfredo_dessert_frozen_meal
28140100	Chicken_dinner_NFS_frozen_meal
28140150	Chicken_divan_frozen_meal
28140250	Chicken_boneless_with_gravy_dressing_rice_vegetable_dessert_frozen_meal
28140320	Chicken_and_noodles_with_vegetable_dessert_frozen_meal
28140710	Chicken_fried_with_potatoes_vegetable_frozen_meal
28140720	Chicken_patty_or_nuggets_boneless_breaded_potatoes_vegetable_frozen_meal
28140730	Chicken_patty_breaded_with_tomato_sauce_and_cheese_fettuccine_alfredo_vegetable_frozen_meal
28140740	Chicken_patty_or_nuggets_boneless_breaded_with_pasta_and_tomato_sauce_fruit_dessert_frozen_meal
28140810	Chicken_fried_with_potatoes_vegetable_dessert_frozen_meal
28141010	Chicken_fried_with_potatoes_vegetable_dessert_frozen_meal_large_meat_portion
28141050	Chicken_patty_parmigiana_breaded_with_vegetable_diet_frozen_meal
28141201	Teriyaki_chicken_with_rice_and_vegetable_diet_frozen_meal
28141250	Chicken_with_rice_and_vegetable_diet_frozen_meal
28141600	Chicken_a_la_king_with_rice_frozen_meal
28141610	Chicken_and_vegetables_in_cream_or_white_sauce_diet_frozen_meal
28141650	Chicken_and_vegetables_au_gratin_with_rice_diet_frozen_entree
28143020	Chicken_and_vegetable_entree_with_rice_diet_frozen_meal
28143040	Chicken_chow_mein_with_rice_diet_frozen_meal
28143080	Chicken_with_noodles_and_cheese_sauce_diet_frozen_meal
28143110	Chicken_cacciatore_with_noodles_diet_frozen_meal
28143130	Chicken_and_vegetable_entree_with_noodles_frozen_meal
28143150	Chicken_and_vegetable_entree_with_noodles_diet_frozen_meal
28143170	Chicken_in_cream_sauce_with_noodles_and_vegetable_frozen_meal
28143180	Chicken_in_butter_sauce_with_potatoes_and_vegetable_diet_frozen_meal
28143190	Chicken_in_mushroom_sauce_white_and_wild_rice_vegetable_frozen_meal
28143200	Chicken_in_soy-based_sauce_rice_and_vegetables_frozen_meal
28143210	Chicken_in_orange_sauce_with_almond_rice_diet_frozen_meal
28144100	Chicken_and_vegetable_entree_with_noodles_and_cream_sauce_frozen_meal
28145000	Turkey_dinner_NFS_frozen_meal
28145100	Turkey_with_gravy_dressing_vegetable_and_fruit_diet_frozen_meal
28145110	Turkey_with_vegetable_stuffing_diet_frozen_meal
28145210	Turkey_with_gravy_dressing_potatoes_vegetable_frozen_meal
28145610	Turkey_with_gravy_dressing_potatoes_vegetable_dessert_frozen_meal
28145710	Turkey_tetrazzini_frozen_meal
28150210	Haddock_with_chopped_spinach_diet_frozen_meal
28150220	Flounder_with_chopped_broccoli_diet_frozen_meal
28150510	Fish_in_lemon-butter_sauce_with_starch_item_vegetable_frozen_meal
28153010	Shrimp_and_clams_in_tomato-based_sauce_with_noodles_frozen_meal
28154010	Shrimp_and_vegetables_in_sauce_with_noodles_diet_frozen_meal
28160300	Meat_loaf_dinner_NFS_frozen_meal
28160310	Meat_loaf_with_potatoes_vegetable_frozen_meal
28160650	Stuffed_green_pepper_frozen_meal
28160710	Stuffed_cabbage_with_meat_and_tomato_sauce_diet_frozen_meal
28310110	Beef_broth_bouillon_or_consomme
28310150	Oxtail_soup
28310160	Beef_broth_with_tomato_home_recipe
28310170	Beef_broth_without_tomato_home_recipe
28310230	Meatball_soup_home_recipe_Mexican_style
28310320	Beef_noodle_soup_Puerto_Rican_style
28310330	Pho
28310420	Beef_and_rice_soup_Puerto_Rican_style
28311010	Pepperpot_soup
28311020	Menudo_soup_home_recipe
28311030	Menudo_soup_canned_prepared_with_water_or_ready-to-serve
28315050	Beef_vegetable_soup_with_potato_pasta_or_rice_chunky_style_canned_or_ready-to-serve
28315140	Beef_vegetable_soup_home_recipe_Mexican_style
28315150	Meat_and_corn_hominy_soup_home_recipe_Mexican_style
28315160	Italian_Wedding_Soup
28317010	Beef_stroganoff_soup_chunky_style_home_recipe_canned_or_ready-to-serve
28320130	Ham_rice_and_potato_soup_Puerto_Rican_style
28320140	Ham_noodle_and_vegetable_soup_Puerto_Rican_style
28320160	Pork_vegetable_soup_with_potato_pasta_or_rice_stew_type_chunky_style
28320300	Pork_with_vegetable_excluding_carrots_broccoli_and_or_dark-green_leafy_soup_Asian_Style
28321130	Bacon_soup_cream_of_prepared_with_water
28331110	Lamb_pasta_and_vegetable_soup_Puerto_Rican_style
28340110	Chicken_or_turkey_broth_bouillon_or_consomme
28340120	Chicken_or_turkey_broth_without_tomato_home_recipe
28340130	Chicken_or_turkey_broth_with_tomato_home_recipe
28340150	Mexican_style_chicken_broth_soup_stock
28340179	Beef_broth_less_or_reduced_sodium_canned_or_ready-to-serve
28340180	Chicken_or_turkey_broth_less_or_reduced_sodium_canned_or_ready-to-serve
28340210	Chicken_rice_soup_Puerto_Rican_style
28340220	Chicken_soup_with_noodles_and_potatoes_Puerto_Rican_style
28340310	Chicken_or_turkey_gumbo_soup_home_recipe_canned_or_ready-to-serve
28340510	Chicken_or_turkey_noodle_soup_chunky_style_canned_or_ready-to-serve
28340550	Sweet_and_sour_soup
28340580	Chicken_or_turkey_soup_with_vegetables_broccoli_carrots_celery_potatoes_and_onions_Asian_style
28340590	Chicken_or_turkey_corn_soup_with_noodles_home_recipe
28340600	Chicken_or_turkey_vegetable_soup_canned_prepared_with_water_or_ready-to-serve
28340610	Chicken_or_turkey_vegetable_soup_stew_type
28340630	Chicken_or_turkey_vegetable_soup_with_rice_stew_type_chunky_style
28340640	Chicken_or_turkey_vegetable_soup_with_noodles_stew_type_chunky_style_canned_or_ready-to-serve
28340660	Chicken_or_turkey_vegetable_soup_home_recipe
28340670	Chicken_or_turkey_vegetable_soup_with_rice_home_recipe_Mexican_style
28340680	Chicken_or_turkey_and_corn_hominy_soup_home_recipe_Mexican_style
28340690	Chicken_or_turkey_vegetable_soup_with_potato_and_cheese_chunky_style_canned_or_ready-to-serve
28340700	Bird_s_nest_soup
28340750	Hot_and_sour_soup
28340800	Chicken_or_turkey_soup_with_vegetables_and_fruit_Asian_Style
28345010	Chicken_or_turkey_soup_cream_of_canned_reduced_sodium_NS_as_to_made_with_milk_or_water
28345020	Chicken_or_turkey_soup_cream_of_canned_reduced_sodium_made_with_milk
28345030	Chicken_or_turkey_soup_cream_of_canned_reduced_sodium_made_with_water
28345110	Chicken_or_turkey_soup_cream_of_NS_as_to_prepared_with_milk_or_water
28345120	Chicken_or_turkey_soup_cream_of_prepared_with_milk
28345130	Chicken_or_turkey_soup_cream_of_prepared_with_water
28345160	Chicken_or_turkey_mushroom_soup_cream_of_prepared_with_milk
28345170	Duck_soup
28350040	Fish_stock_home_recipe
28350050	Fish_chowder
28350110	Crab_soup_NS_as_to_tomato-base_or_cream_style
28350120	Crab_soup_tomato-base
28350210	Clam_chowder_NS_as_to_Manhattan_or_New_England_style
28350220	Clam_chowder_Manhattan
28350310	Turtle_and_vegetable_soup
28351110	Fish_and_vegetable_soup_no_potatoes_Mexican_style
28351120	Fish_soup_with_potatoes_Mexican_style
28351160	Codfish_rice_and_vegetable_soup_Puerto_Rican_style
28351170	Codfish_soup_with_noodles_Puerto_Rican_style
28355110	Clam_chowder_New_England_NS_as_to_prepared_with_water_or_milk
28355120	Clam_chowder_New_England_prepared_with_milk
28355130	Clam_chowder_New_England_prepared_with_water
